instant,season,year,month,hour,holiday,weekday,working_day,weather_sit,temp, feeling_temp,hum,wind_speed,casual,registered,datetime,cnt
254,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,2011-01-11 22:00:00,29
255,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,2011-01-11 23:00:00,19
256,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,2011-01-12 00:00:00,7
257,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,2011-01-12 01:00:00,6
258,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,2011-01-12 02:00:00,1
259,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,2011-01-12 05:00:00,5
260,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,2011-01-12 06:00:00,16
261,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,2011-01-12 07:00:00,54
262,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,2011-01-12 08:00:00,128
263,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,2011-01-12 09:00:00,81
264,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,2011-01-12 10:00:00,39
265,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,2011-01-12 11:00:00,35
266,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,2011-01-12 12:00:00,55
267,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,2011-01-12 13:00:00,49
268,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,2011-01-12 14:00:00,44
269,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,2011-01-12 15:00:00,49
270,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,2011-01-12 16:00:00,68
271,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,2011-01-12 17:00:00,139
272,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,2011-01-12 18:00:00,137
273,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,2011-01-12 19:00:00,83
274,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,2011-01-12 20:00:00,56
275,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,2011-01-12 21:00:00,57
276,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,2011-01-12 22:00:00,33
277,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,2011-01-12 23:00:00,20
278,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,2011-01-13 00:00:00,7
279,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2011-01-13 01:00:00,2
280,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2011-01-13 02:00:00,2
281,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,2011-01-13 03:00:00,3
282,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,2011-01-13 04:00:00,4
283,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,2011-01-13 05:00:00,3
284,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,2011-01-13 06:00:00,28
285,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,2011-01-13 07:00:00,72
286,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,2011-01-13 08:00:00,202
287,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,2011-01-13 09:00:00,139
288,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,2011-01-13 10:00:00,38
289,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,2011-01-13 11:00:00,37
290,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,2011-01-13 12:00:00,52
291,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,2011-01-13 13:00:00,83
292,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,2011-01-13 14:00:00,42
293,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,2011-01-13 15:00:00,60
294,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,2011-01-13 16:00:00,78
295,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,2011-01-13 17:00:00,162
296,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,2011-01-13 18:00:00,144
297,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,2011-01-13 19:00:00,99
298,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,2011-01-13 20:00:00,64
299,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,2011-01-13 21:00:00,40
300,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,2011-01-13 22:00:00,30
301,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,2011-01-13 23:00:00,15
302,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,2011-01-14 00:00:00,14
303,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,2011-01-14 01:00:00,5
304,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,2011-01-14 02:00:00,1
305,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,2011-01-14 03:00:00,1
306,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,2011-01-14 05:00:00,8
307,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,2011-01-14 06:00:00,17
308,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,2011-01-14 07:00:00,70
309,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,2011-01-14 08:00:00,158
310,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,2011-01-14 09:00:00,117
311,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,2011-01-14 10:00:00,44
312,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,2011-01-14 11:00:00,53
313,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,2011-01-14 12:00:00,61
314,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,2011-01-14 13:00:00,77
315,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,2011-01-14 14:00:00,64
316,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,2011-01-14 15:00:00,68
317,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,2011-01-14 16:00:00,90
318,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,2011-01-14 17:00:00,159
319,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,2011-01-14 18:00:00,139
320,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,2011-01-14 19:00:00,92
321,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,2011-01-14 20:00:00,68
322,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,2011-01-14 21:00:00,52
323,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,2011-01-14 22:00:00,36
324,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,2011-01-14 23:00:00,27
325,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,2011-01-15 00:00:00,28
326,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,2011-01-15 01:00:00,20
327,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,2011-01-15 02:00:00,12
328,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,2011-01-15 03:00:00,8
329,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,2011-01-15 04:00:00,5
330,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,2011-01-15 05:00:00,1
331,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,2011-01-15 06:00:00,3
332,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,2011-01-15 07:00:00,10
333,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,2011-01-15 08:00:00,23
334,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,2011-01-15 09:00:00,33
335,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,2011-01-15 10:00:00,59
336,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,2011-01-15 11:00:00,72
337,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,2011-01-15 12:00:00,89
338,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,2011-01-15 13:00:00,101
339,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,2011-01-15 14:00:00,118
340,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,2011-01-15 15:00:00,129
341,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,2011-01-15 16:00:00,128
342,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,2011-01-15 17:00:00,83
343,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,2011-01-15 18:00:00,84
344,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,2011-01-15 19:00:00,74
345,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,2011-01-15 20:00:00,41
346,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,2011-01-15 21:00:00,57
347,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,2011-01-15 22:00:00,26
348,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,2011-01-15 23:00:00,44
349,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,2011-01-16 00:00:00,39
350,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,2011-01-16 01:00:00,23
351,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,2011-01-16 02:00:00,16
352,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,2011-01-16 03:00:00,15
353,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,2011-01-16 04:00:00,1
354,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2011-01-16 05:00:00,2
355,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,2011-01-16 06:00:00,1
356,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,2011-01-16 07:00:00,3
357,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,2011-01-16 08:00:00,18
358,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,2011-01-16 09:00:00,32
359,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,2011-01-16 10:00:00,79
360,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,2011-01-16 11:00:00,93
361,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,2011-01-16 12:00:00,104
362,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,2011-01-16 13:00:00,118
363,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,2011-01-16 14:00:00,91
364,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,2011-01-16 15:00:00,113
365,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,2011-01-16 16:00:00,99
366,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,2011-01-16 17:00:00,105
367,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,2011-01-16 18:00:00,67
368,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,2011-01-16 19:00:00,61
369,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,2011-01-16 20:00:00,57
370,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,2011-01-16 21:00:00,28
371,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,2011-01-16 22:00:00,21
372,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,2011-01-16 23:00:00,18
373,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,2011-01-17 00:00:00,17
374,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,2011-01-17 01:00:00,16
375,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,2011-01-17 02:00:00,8
376,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2011-01-17 03:00:00,2
377,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,2011-01-17 04:00:00,3
378,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,2011-01-17 05:00:00,1
379,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,2011-01-17 06:00:00,5
380,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,2011-01-17 07:00:00,13
381,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,2011-01-17 08:00:00,33
382,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,2011-01-17 09:00:00,47
383,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,2011-01-17 10:00:00,57
384,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,2011-01-17 11:00:00,64
385,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,2011-01-17 12:00:00,80
386,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,2011-01-17 13:00:00,93
387,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,2011-01-17 14:00:00,86
388,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,2011-01-17 15:00:00,93
389,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,2011-01-17 16:00:00,82
390,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,2011-01-17 17:00:00,71
391,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,2011-01-17 18:00:00,92
392,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,2011-01-17 19:00:00,60
393,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,2011-01-17 20:00:00,33
394,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,2011-01-17 21:00:00,27
395,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,2011-01-17 22:00:00,13
396,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,2011-01-17 23:00:00,4
397,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,2011-01-18 12:00:00,3
398,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,2011-01-18 13:00:00,22
399,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,2011-01-18 14:00:00,28
400,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,2011-01-18 15:00:00,35
401,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,2011-01-18 16:00:00,61
402,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,2011-01-18 17:00:00,125
403,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,2011-01-18 18:00:00,133
404,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,2011-01-18 19:00:00,99
405,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,2011-01-18 20:00:00,83
406,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,2011-01-18 21:00:00,41
407,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,2011-01-18 22:00:00,33
408,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,2011-01-18 23:00:00,20
409,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,2011-01-19 00:00:00,3
410,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,2011-01-19 01:00:00,7
411,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,2011-01-19 02:00:00,3
412,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2011-01-19 04:00:00,2
413,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,2011-01-19 05:00:00,7
414,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,2011-01-19 06:00:00,32
415,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,2011-01-19 07:00:00,90
416,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,2011-01-19 08:00:00,197
417,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,2011-01-19 09:00:00,109
418,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,2011-01-19 10:00:00,47
419,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,2011-01-19 11:00:00,52
420,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,2011-01-19 12:00:00,70
421,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,2011-01-19 13:00:00,78
422,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,2011-01-19 14:00:00,75
423,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,2011-01-19 15:00:00,82
424,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,2011-01-19 16:00:00,104
425,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,2011-01-19 17:00:00,197
426,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,2011-01-19 18:00:00,161
427,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,2011-01-19 19:00:00,112
428,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,2011-01-19 20:00:00,76
429,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,2011-01-19 21:00:00,59
430,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,2011-01-19 22:00:00,59
431,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,2011-01-19 23:00:00,28
432,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,2011-01-20 00:00:00,13
433,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,2011-01-20 01:00:00,5
434,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2011-01-20 02:00:00,2
435,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,2011-01-20 03:00:00,1
436,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,2011-01-20 04:00:00,1
437,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,2011-01-20 05:00:00,6
438,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,2011-01-20 06:00:00,35
439,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,2011-01-20 07:00:00,101
440,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,2011-01-20 08:00:00,249
441,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,2011-01-20 09:00:00,143
442,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,2011-01-20 10:00:00,57
443,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,2011-01-20 11:00:00,68
444,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,2011-01-20 12:00:00,84
445,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,2011-01-20 13:00:00,98
446,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,2011-01-20 14:00:00,81
447,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,2011-01-20 15:00:00,70
448,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,2011-01-20 16:00:00,91
449,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,2011-01-20 17:00:00,215
450,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,2011-01-20 18:00:00,185
451,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,2011-01-20 19:00:00,152
452,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,2011-01-20 20:00:00,126
453,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,2011-01-20 21:00:00,57
454,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,2011-01-20 22:00:00,56
455,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,2011-01-20 23:00:00,31
456,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,2011-01-21 00:00:00,21
457,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,2011-01-21 01:00:00,6
458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2011-01-21 02:00:00,2
459,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,2011-01-21 03:00:00,1
460,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,2011-01-21 04:00:00,1
461,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,2011-01-21 05:00:00,5
462,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,2011-01-21 06:00:00,27
463,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,2011-01-21 07:00:00,68
464,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,2011-01-21 08:00:00,217
465,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,2011-01-21 09:00:00,166
466,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,2011-01-21 10:00:00,63
467,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,2011-01-21 11:00:00,59
468,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,2011-01-21 12:00:00,78
469,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,2011-01-21 13:00:00,73
470,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,2011-01-21 14:00:00,62
471,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,2011-01-21 15:00:00,65
472,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,2011-01-21 16:00:00,97
473,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,2011-01-21 17:00:00,161
474,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,2011-01-21 18:00:00,120
475,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,2011-01-21 19:00:00,96
476,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,2011-01-21 20:00:00,53
477,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,2011-01-21 21:00:00,41
478,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,2011-01-21 22:00:00,34
479,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,2011-01-21 23:00:00,27
480,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,2011-01-22 00:00:00,13
481,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,3,9,2011-01-22 01:00:00,12
482,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,2011-01-22 02:00:00,11
483,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,2011-01-22 03:00:00,7
484,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3,2011-01-22 04:00:00,3
485,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,2011-01-22 06:00:00,2
486,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,2011-01-22 07:00:00,8
487,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,1,26,2011-01-22 08:00:00,27
488,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,2011-01-22 09:00:00,40
489,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,2011-01-22 10:00:00,53
490,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,2011-01-22 11:00:00,63
491,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,2011-01-22 12:00:00,70
492,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,12,72,2011-01-22 13:00:00,84
493,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64,2011-01-22 14:00:00,75
494,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,10,93,2011-01-22 15:00:00,103
495,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,11,72,2011-01-22 16:00:00,83
496,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,8,59,2011-01-22 17:00:00,67
497,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,0,54,2011-01-22 18:00:00,54
498,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,2011-01-22 19:00:00,59
499,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44,2011-01-22 20:00:00,45
500,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,2011-01-22 21:00:00,39
501,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,7,23,2011-01-22 22:00:00,30
502,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31,2011-01-22 23:00:00,33
503,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,2011-01-23 00:00:00,22
504,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12,2011-01-23 01:00:00,13
505,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,2011-01-23 02:00:00,18
506,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4,2011-01-23 03:00:00,5
507,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,2011-01-23 05:00:00,3
