instant,season,year,month,hour,holiday,working_day,weather_sit,feeling_temp,hum,wind_speed,datetime,cnt,rolling_mean_6,rolling_median_6,rolling_std_6,rolling_min_6,rolling_max_6,rolling_mean_24,rolling_median_24,rolling_std_24,rolling_min_24,rolling_max_24,rolling_mean_168,rolling_median_168,rolling_std_168,rolling_min_168,rolling_max_168,lag_1,lag_2,lag_8,lag_24,lag_72,lag_168
259,1,0,1,5,0,1,1,0.1515,0.86,0.1642,2011-01-12 05:00:00,5,13.666666666666666,13.0,10.65207335060475,1.0,29.0,52.708333333333336,41.0,52.24480766101297,1.0,217.0,54.410714285714285,45.5,50.480485392622434,1.0,219.0,1.0,6.0,51.0,3.0,12.0,35.0
260,1,0,1,6,0,1,1,0.1515,0.93,0.1343,2011-01-12 06:00:00,16,11.166666666666666,6.5,10.628577828979,1.0,29.0,52.791666666666664,41.0,52.16360480897265,1.0,217.0,54.232142857142854,45.5,50.602474817503925,1.0,219.0,5.0,1.0,32.0,3.0,11.0,11.0
261,1,0,1,7,0,1,1,0.1515,0.69,0.1343,2011-01-12 07:00:00,54,9.0,6.5,6.957010852370236,1.0,19.0,53.333333333333336,41.0,51.689429300866564,1.0,217.0,54.26190476190476,45.5,50.57836015640125,1.0,219.0,16.0,5.0,20.0,6.0,4.0,6.0
262,1,0,1,8,0,1,1,0.1667,0.59,0.1642,2011-01-12 08:00:00,128,14.833333333333334,6.5,19.81329519960433,1.0,54.0,55.333333333333336,49.0,50.697454413983934,1.0,217.0,54.54761904761905,46.5,50.43948286236557,1.0,219.0,54.0,16.0,29.0,27.0,1.0,6.0
263,1,0,1,9,0,1,1,0.1364,0.59,0.3284,2011-01-12 09:00:00,81,35.0,11.0,49.53382682571575,1.0,128.0,59.541666666666664,51.5,52.406421085726706,1.0,217.0,55.273809523809526,47.0,50.61427485338068,1.0,219.0,128.0,54.0,19.0,99.0,1.0,2.0
264,1,0,1,10,0,1,1,0.1818,0.55,0.2239,2011-01-12 10:00:00,39,47.5,35.0,50.21055665893376,1.0,128.0,58.791666666666664,51.5,51.943932287123616,1.0,217.0,55.74404761904762,47.5,50.48317405394192,1.0,219.0,81.0,128.0,7.0,217.0,1.0,2.0
265,1,0,1,11,0,1,1,0.1818,0.51,0.3881,2011-01-12 11:00:00,35,53.833333333333336,46.5,45.33174016808381,5.0,128.0,51.375,49.0,39.61753289950658,1.0,136.0,55.964285714285715,47.5,50.32777507894545,1.0,219.0,39.0,81.0,6.0,130.0,6.0,3.0
266,1,0,1,12,0,1,1,0.1515,0.47,0.5821,2011-01-12 12:00:00,55,58.833333333333336,46.5,40.236384860803085,16.0,128.0,47.416666666666664,43.0,36.0011070683241,1.0,136.0,56.154761904761905,47.5,50.18647718418321,1.0,219.0,35.0,39.0,1.0,54.0,10.0,33.0
267,1,0,1,13,0,1,1,0.197,0.44,0.3582,2011-01-12 13:00:00,49,65.33333333333333,54.5,34.702545535834446,35.0,128.0,47.458333333333336,43.0,36.00963538526485,1.0,136.0,56.285714285714285,48.0,50.15438952582615,1.0,219.0,55.0,35.0,5.0,35.0,19.0,88.0
268,1,0,1,14,0,1,1,0.1818,0.47,0.3284,2011-01-12 14:00:00,44,64.5,52.0,35.08703464244302,35.0,128.0,48.041666666666664,48.0,35.912307647653584,1.0,136.0,56.05357142857143,48.0,50.096943017946444,1.0,219.0,49.0,55.0,16.0,57.0,49.0,195.0
269,1,0,1,15,0,1,1,0.1667,0.47,0.4179,2011-01-12 15:00:00,49,50.5,46.5,16.537835408541135,35.0,81.0,47.5,45.5,35.869328062457235,1.0,136.0,55.154761904761905,47.5,48.93010878846233,1.0,219.0,44.0,49.0,54.0,52.0,49.0,115.0
270,1,0,1,16,0,1,1,0.197,0.44,0.3284,2011-01-12 16:00:00,68,45.166666666666664,46.5,7.332575718440528,35.0,55.0,47.375,45.5,35.858189895876,1.0,136.0,54.76190476190476,47.5,48.71120296763109,1.0,219.0,49.0,44.0,128.0,63.0,83.0,57.0
271,1,0,1,17,0,1,1,0.1818,0.47,0.3582,2011-01-12 17:00:00,139,50.0,49.0,11.063453348751327,35.0,68.0,47.583333333333336,45.5,35.967275786973914,1.0,136.0,54.82738095238095,47.5,48.72162119164993,1.0,219.0,68.0,49.0,81.0,47.0,75.0,46.0
272,1,0,1,18,0,1,1,0.1515,0.47,0.5224,2011-01-12 18:00:00,137,67.33333333333333,52.0,36.07030172685923,44.0,139.0,51.416666666666664,46.5,40.51721766775503,1.0,139.0,55.38095238095238,48.0,49.147195450446894,1.0,219.0,139.0,68.0,39.0,76.0,72.0,79.0
273,1,0,1,19,0,1,1,0.1515,0.47,0.4179,2011-01-12 19:00:00,83,81.0,58.5,44.91324971542359,44.0,139.0,53.958333333333336,46.5,43.89857793741779,1.0,139.0,55.726190476190474,48.0,49.516428336674174,1.0,219.0,137.0,139.0,35.0,136.0,82.0,71.0
274,1,0,1,20,0,1,1,0.1364,0.5,0.3284,2011-01-12 20:00:00,56,86.66666666666667,75.5,42.12679274127884,44.0,139.0,51.75,46.5,40.816929565199324,1.0,139.0,55.79761904761905,48.0,49.54723863720936,1.0,219.0,83.0,137.0,55.0,95.0,92.0,62.0
275,1,0,1,21,0,1,1,0.1364,0.55,0.3284,2011-01-12 21:00:00,57,88.66666666666667,75.5,39.92325971995102,49.0,139.0,50.125,46.5,39.78344914769161,1.0,139.0,55.76190476190476,48.0,49.54490349388546,1.0,219.0,56.0,83.0,49.0,51.0,62.0,62.0
276,1,0,1,22,0,1,1,0.1212,0.55,0.4478,2011-01-12 22:00:00,33,90.0,75.5,38.43956295277038,56.0,139.0,50.375,46.5,39.80803119756232,1.0,139.0,55.732142857142854,48.0,49.54263550826925,1.0,219.0,57.0,56.0,44.0,32.0,48.0,89.0
277,1,0,1,23,0,1,1,0.1061,0.59,0.4179,2011-01-12 23:00:00,20,84.16666666666667,70.0,44.606800677325694,33.0,139.0,50.416666666666664,46.5,39.78848059936199,1.0,139.0,55.398809523809526,47.5,49.505838267080975,1.0,219.0,33.0,57.0,49.0,20.0,41.0,190.0
278,1,0,1,0,0,1,1,0.1212,0.59,0.2836,2011-01-13 00:00:00,7,64.33333333333333,56.5,41.7117089876052,20.0,137.0,50.416666666666664,46.5,39.78848059936199,1.0,139.0,54.38690476190476,47.0,48.46455901153435,1.0,219.0,20.0,33.0,68.0,29.0,38.0,169.0
279,1,0,1,1,0,1,1,0.1212,0.5,0.2836,2011-01-13 01:00:00,2,42.666666666666664,44.5,27.89026114375168,7.0,83.0,49.5,46.5,40.549486674497196,1.0,139.0,53.42261904761905,46.0,47.77723971741865,1.0,219.0,7.0,20.0,139.0,19.0,20.0,132.0
280,1,0,1,2,0,1,1,0.1212,0.5,0.3582,2011-01-13 02:00:00,2,29.166666666666668,26.5,23.76061166440513,2.0,57.0,48.791666666666664,46.5,41.2479028891607,1.0,139.0,52.648809523809526,45.0,47.549172767879064,1.0,219.0,2.0,7.0,137.0,7.0,15.0,89.0
281,1,0,1,3,0,1,1,0.1212,0.5,0.3284,2011-01-13 03:00:00,3,20.166666666666668,13.5,21.701766441160164,2.0,57.0,48.583333333333336,46.5,41.4801331877728,1.0,139.0,52.13095238095238,44.5,47.62459983314487,1.0,219.0,2.0,2.0,83.0,6.0,6.0,43.0
282,1,0,1,4,0,1,1,0.1212,0.5,0.2537,2011-01-13 04:00:00,4,11.166666666666666,5.0,12.703018014104588,2.0,33.0,48.458333333333336,46.5,41.61832703182031,1.0,139.0,51.892857142857146,44.5,47.77028812678441,1.0,219.0,3.0,2.0,56.0,1.0,5.0,42.0
283,1,0,1,5,0,1,1,0.1212,0.5,0.2985,2011-01-13 05:00:00,3,6.333333333333333,3.5,6.947421584060217,2.0,20.0,48.583333333333336,46.5,41.47384368665311,2.0,139.0,51.666666666666664,44.5,47.90717904856453,1.0,219.0,4.0,3.0,57.0,5.0,1.0,19.0
284,1,0,1,6,0,1,1,0.1515,0.54,0.1343,2011-01-13 06:00:00,28,3.5,3.0,1.8708286933867535,2.0,7.0,48.5,46.5,41.56712748021602,2.0,139.0,51.57142857142857,44.5,47.98834332369637,1.0,219.0,3.0,4.0,33.0,16.0,3.0,11.0
285,1,0,1,7,0,1,1,0.1515,0.54,0.1343,2011-01-13 07:00:00,72,7.0,3.0,10.315037566582058,2.0,28.0,49.0,46.5,41.23000173997412,2.0,139.0,51.67261904761905,44.5,47.92015527648332,1.0,219.0,28.0,3.0,20.0,54.0,1.0,4.0
286,1,0,1,8,0,1,1,0.1364,0.5,0.194,2011-01-13 08:00:00,202,18.666666666666668,3.5,27.983328370061084,2.0,72.0,49.75,46.5,41.48781906095801,2.0,139.0,52.07738095238095,45.0,47.8021116743253,1.0,219.0,72.0,28.0,7.0,128.0,3.0,2.0
287,1,0,1,9,0,1,1,0.1212,0.5,0.3284,2011-01-13 09:00:00,139,52.0,16.0,78.20741652810172,3.0,202.0,52.833333333333336,46.5,49.52703843590783,2.0,202.0,53.267857142857146,46.0,49.022355063577606,1.0,219.0,202.0,72.0,2.0,81.0,3.0,1.0
288,1,0,1,10,0,1,2,0.1364,0.5,0.3582,2011-01-13 10:00:00,38,74.66666666666667,50.0,80.82986246843839,3.0,202.0,55.25,46.5,52.29868233438632,2.0,202.0,54.089285714285715,47.0,49.296710164266315,1.0,219.0,139.0,202.0,2.0,39.0,31.0,4.0
289,1,0,1,11,0,1,2,0.1667,0.44,0.4478,2011-01-13 11:00:00,37,80.33333333333333,55.0,75.92803610437099,3.0,202.0,55.208333333333336,46.5,52.31258819880717,2.0,202.0,54.291666666666664,47.0,49.159444139491605,1.0,219.0,38.0,139.0,3.0,35.0,77.0,36.0
290,1,0,1,12,0,1,1,0.1667,0.44,0.4179,2011-01-13 12:00:00,52,86.0,55.0,70.04284403134983,28.0,202.0,55.291666666666664,46.5,52.280580122747516,2.0,202.0,54.29761904761905,47.0,49.15727655808955,1.0,219.0,37.0,38.0,4.0,55.0,188.0,95.0
291,1,0,1,13,0,1,1,0.197,0.41,0.4478,2011-01-13 13:00:00,83,90.0,62.0,66.67233309252046,37.0,202.0,55.166666666666664,46.5,52.28489404146808,2.0,202.0,54.041666666666664,47.0,49.055919963171995,1.0,219.0,52.0,37.0,3.0,49.0,94.0,219.0
292,1,0,1,14,0,1,1,0.197,0.41,0.3881,2011-01-13 14:00:00,42,91.83333333333333,67.5,66.22814104794625,37.0,202.0,56.583333333333336,46.5,52.57038070564298,2.0,202.0,53.232142857142854,47.0,47.41206461260438,1.0,217.0,83.0,52.0,28.0,44.0,31.0,122.0
293,1,0,1,15,0,1,1,0.2121,0.38,0.2985,2011-01-13 15:00:00,60,65.16666666666667,47.0,40.02707417069934,37.0,139.0,56.5,45.5,52.592775169218896,2.0,202.0,52.75595238095238,46.0,47.11808290680016,1.0,217.0,42.0,83.0,72.0,49.0,30.0,45.0
294,1,0,1,16,0,1,1,0.2121,0.38,0.3582,2011-01-13 16:00:00,78,52.0,47.0,17.584083712266633,37.0,83.0,56.958333333333336,47.0,52.57249997501732,2.0,202.0,52.845238095238095,47.0,47.117509883986074,1.0,217.0,60.0,42.0,202.0,68.0,52.0,59.0
295,1,0,1,17,0,1,1,0.1818,0.4,0.2836,2011-01-13 17:00:00,162,58.666666666666664,56.0,18.758109357466356,37.0,83.0,57.375,47.0,52.70328139276743,2.0,202.0,52.958333333333336,47.0,47.15515912321929,1.0,217.0,78.0,60.0,139.0,139.0,54.0,84.0
296,1,0,1,18,0,1,1,0.1818,0.4,0.3284,2011-01-13 18:00:00,144,79.5,69.0,43.27470392735228,42.0,162.0,58.333333333333336,47.0,54.4327799789051,2.0,202.0,53.42261904761905,47.0,47.841617067553656,1.0,217.0,162.0,78.0,38.0,137.0,47.0,67.0
297,1,0,1,19,0,1,1,0.1515,0.47,0.2537,2011-01-13 19:00:00,99,94.83333333333333,80.5,47.65885716912087,42.0,162.0,58.625,47.0,54.88946402425126,2.0,202.0,53.88095238095238,47.0,48.33872618705363,1.0,217.0,144.0,162.0,37.0,83.0,45.0,70.0
298,1,0,1,20,0,1,1,0.1515,0.47,0.2239,2011-01-13 20:00:00,64,97.5,88.5,47.31067532809057,42.0,162.0,59.291666666666664,47.0,55.29405909331038,2.0,202.0,54.05357142857143,47.0,48.448288245046506,1.0,217.0,99.0,144.0,52.0,56.0,74.0,62.0
299,1,0,1,21,0,1,1,0.1212,0.46,0.2985,2011-01-13 21:00:00,40,101.16666666666667,88.5,42.785122024678905,60.0,162.0,59.625,47.0,55.29746633082481,2.0,202.0,54.06547619047619,47.0,48.450498212272265,1.0,217.0,64.0,99.0,83.0,57.0,178.0,86.0
300,1,0,1,22,0,1,1,0.1212,0.46,0.3284,2011-01-13 22:00:00,30,97.83333333333333,88.5,47.18650937150007,40.0,162.0,58.916666666666664,41.0,55.441247136567725,2.0,202.0,53.791666666666664,46.0,48.39889816218317,1.0,217.0,40.0,64.0,42.0,33.0,155.0,172.0
301,1,0,1,23,0,1,1,0.1364,0.5,0.194,2011-01-13 23:00:00,15,89.83333333333333,81.5,54.6933877782924,30.0,162.0,58.791666666666664,41.0,55.50556506894778,2.0,202.0,52.94642857142857,44.5,47.55472850030149,1.0,217.0,30.0,40.0,60.0,20.0,95.0,163.0
302,1,0,1,0,0,1,1,0.1364,0.5,0.194,2011-01-14 00:00:00,14,65.33333333333333,52.0,48.471297348705924,15.0,144.0,58.583333333333336,41.0,55.66664497092356,2.0,202.0,52.06547619047619,43.0,46.86969321733245,1.0,217.0,15.0,30.0,78.0,7.0,74.0,112.0
303,1,0,1,1,0,1,1,0.1212,0.54,0.1642,2011-01-14 01:00:00,5,43.666666666666664,35.0,32.79430844928228,14.0,99.0,58.875,41.0,55.40233278717493,2.0,202.0,51.482142857142854,41.5,46.7289256626371,1.0,217.0,14.0,15.0,162.0,2.0,38.0,69.0
304,1,0,1,2,0,1,1,0.1212,0.54,0.1343,2011-01-14 02:00:00,1,28.0,22.5,21.624060673240844,5.0,64.0,59.0,41.0,55.27166110891854,2.0,202.0,51.101190476190474,40.5,46.84598793280628,1.0,217.0,5.0,14.0,144.0,2.0,24.0,48.0
305,1,0,1,3,0,1,1,0.1364,0.54,0.1045,2011-01-14 03:00:00,1,17.5,14.5,14.896308267487015,1.0,40.0,58.958333333333336,41.0,55.316857377701204,1.0,202.0,50.82142857142857,39.5,47.00469099135188,1.0,217.0,1.0,5.0,99.0,3.0,18.0,52.0
306,1,0,1,5,0,1,1,0.1364,0.54,0.0896,2011-01-14 05:00:00,8,11.0,9.5,11.153474794879058,1.0,30.0,58.875,41.0,55.40625651376904,1.0,202.0,50.517857142857146,39.0,47.16145960450522,1.0,217.0,1.0,1.0,64.0,4.0,12.0,23.0
307,1,0,1,6,0,1,1,0.1818,0.54,0.0,2011-01-14 06:00:00,17,7.333333333333333,6.5,6.15358973824786,1.0,15.0,59.041666666666664,41.0,55.23977707245478,1.0,202.0,50.42857142857143,39.0,47.228020129708135,1.0,217.0,8.0,1.0,40.0,3.0,3.0,17.0
308,1,0,1,7,0,1,1,0.1212,0.74,0.1642,2011-01-14 07:00:00,70,7.666666666666667,6.5,6.683312551921341,1.0,17.0,59.625,41.0,54.69346396051367,1.0,202.0,50.42857142857143,39.0,47.228020129708135,1.0,217.0,17.0,8.0,30.0,28.0,3.0,7.0
309,1,0,1,8,0,1,1,0.1667,0.68,0.0,2011-01-14 08:00:00,158,17.0,6.5,26.630809225406615,1.0,70.0,61.375,47.0,54.30814855986169,1.0,202.0,50.80357142857143,39.5,47.13114064295759,1.0,217.0,70.0,17.0,15.0,72.0,6.0,1.0
310,1,0,1,9,0,1,1,0.1515,0.69,0.1343,2011-01-14 09:00:00,117,42.5,12.5,62.259938965598096,1.0,158.0,64.95833333333333,47.0,57.766756775898415,1.0,202.0,51.73809523809524,40.5,47.69090073710737,1.0,217.0,158.0,70.0,14.0,202.0,27.0,1.0
311,1,0,1,10,0,1,1,0.1818,0.55,0.194,2011-01-14 10:00:00,44,61.833333333333336,43.5,64.75620948346703,1.0,158.0,61.416666666666664,47.0,51.235956011436,1.0,162.0,52.42857142857143,41.5,47.79153476874077,1.0,217.0,117.0,158.0,5.0,139.0,99.0,5.0
312,1,0,1,11,0,1,1,0.1667,0.51,0.2836,2011-01-14 11:00:00,53,69.0,57.0,58.780949294818285,8.0,158.0,57.458333333333336,43.0,48.58249744476937,1.0,162.0,52.660714285714285,43.0,47.654297813371954,1.0,217.0,44.0,117.0,1.0,38.0,217.0,34.0
313,1,0,1,12,0,1,1,0.197,0.44,0.2537,2011-01-14 12:00:00,61,76.5,61.5,51.91049990127235,17.0,158.0,58.083333333333336,48.0,48.41749294612861,1.0,162.0,52.773809523809526,44.0,47.63228693914797,1.0,217.0,53.0,44.0,1.0,37.0,130.0,84.0
314,1,0,1,13,0,1,1,0.197,0.37,0.3881,2011-01-14 13:00:00,77,83.83333333333333,65.5,44.38655952725626,44.0,158.0,59.083333333333336,52.5,48.21051361672487,1.0,162.0,52.63690476190476,44.0,47.575018050001255,1.0,217.0,61.0,53.0,8.0,52.0,54.0,210.0
315,1,0,1,14,0,1,1,0.2121,0.41,0.2836,2011-01-14 14:00:00,64,85.0,69.0,44.040890090914345,44.0,158.0,60.125,56.5,48.32076923156794,1.0,162.0,51.845238095238095,44.0,46.0219926722411,1.0,217.0,77.0,61.0,17.0,83.0,35.0,134.0
316,1,0,1,15,0,1,1,0.2424,0.38,0.1642,2011-01-14 15:00:00,68,69.33333333333333,62.5,25.83537626330734,44.0,117.0,59.333333333333336,56.5,48.0847681447695,1.0,162.0,51.42857142857143,44.0,45.58857555025665,1.0,217.0,64.0,77.0,70.0,42.0,57.0,63.0
317,1,0,1,16,0,1,1,0.2424,0.41,0.1045,2011-01-14 16:00:00,90,61.166666666666664,62.5,11.54844866926569,44.0,77.0,60.416666666666664,60.5,47.970023852462326,1.0,162.0,51.458333333333336,44.0,45.59780619876054,1.0,217.0,68.0,64.0,158.0,60.0,52.0,67.0
318,1,0,1,17,0,1,1,0.2273,0.41,0.1642,2011-01-14 17:00:00,159,68.83333333333333,66.0,13.04479461956624,53.0,90.0,61.666666666666664,62.5,48.34807371430702,1.0,162.0,51.595238095238095,44.0,45.679203996865866,1.0,217.0,90.0,68.0,117.0,78.0,63.0,59.0
319,1,0,1,18,0,1,1,0.2576,0.47,0.0,2011-01-14 18:00:00,139,86.5,72.5,37.033768374282374,61.0,159.0,65.04166666666667,62.5,52.21067620846272,1.0,162.0,52.19047619047619,44.0,46.42177792416133,1.0,217.0,159.0,90.0,44.0,162.0,47.0,73.0
320,1,0,1,19,0,1,1,0.197,0.59,0.0896,2011-01-14 19:00:00,92,99.5,83.5,39.87355013038088,64.0,159.0,64.08333333333333,62.5,50.537903697570755,1.0,159.0,52.583333333333336,44.0,46.87598834620064,1.0,217.0,139.0,159.0,53.0,144.0,76.0,50.0
321,1,0,1,20,0,1,1,0.2424,0.59,0.0,2011-01-14 20:00:00,68,102.0,91.0,38.6315932883954,64.0,159.0,61.916666666666664,62.5,48.01441510599731,1.0,159.0,52.833333333333336,44.0,46.97402348357583,1.0,217.0,92.0,139.0,61.0,99.0,136.0,72.0
322,1,0,1,21,0,1,1,0.2273,0.69,0.0,2011-01-14 21:00:00,52,102.66666666666667,91.0,37.87171327873435,68.0,159.0,60.625,62.5,47.386305580006415,1.0,159.0,52.80952380952381,44.0,46.96526329808145,1.0,217.0,68.0,92.0,77.0,64.0,95.0,87.0
323,1,0,1,22,0,1,2,0.2273,0.69,0.0,2011-01-14 22:00:00,36,100.0,91.0,41.216501549743356,52.0,159.0,60.125,57.0,47.412447916041124,1.0,159.0,52.601190476190474,44.0,46.890257900756254,1.0,217.0,52.0,68.0,64.0,40.0,51.0,187.0
324,1,0,1,23,0,1,2,0.2424,0.55,0.0,2011-01-14 23:00:00,27,91.0,80.0,48.997959141172366,36.0,159.0,59.958333333333336,57.0,47.4932298760358,1.0,159.0,51.70238095238095,43.0,45.73152053392746,1.0,217.0,36.0,52.0,68.0,30.0,32.0,123.0
325,1,0,1,0,0,0,1,0.2424,0.55,0.0,2011-01-15 00:00:00,28,69.0,60.0,41.405313668658486,27.0,139.0,59.833333333333336,57.0,47.57937685015729,1.0,159.0,51.13095238095238,41.5,45.434108309616235,1.0,217.0,27.0,36.0,90.0,15.0,20.0,95.0
326,1,0,1,1,0,0,2,0.197,0.59,0.0896,2011-01-15 01:00:00,20,50.5,44.0,25.68851883624274,27.0,92.0,60.375,57.0,47.11854845701065,1.0,159.0,50.732142857142854,40.5,45.34068947784958,1.0,217.0,28.0,27.0,159.0,14.0,29.0,51.0
327,1,0,1,2,0,0,2,0.197,0.59,0.0896,2011-01-15 02:00:00,12,38.5,32.0,18.130085493455304,20.0,68.0,60.625,57.0,46.87709415612008,1.0,159.0,50.54761904761905,39.5,45.40263116222245,1.0,217.0,20.0,28.0,139.0,5.0,19.0,39.0
328,1,0,1,3,0,0,2,0.2273,0.59,0.0,2011-01-15 03:00:00,8,29.166666666666668,27.5,13.804588609106228,12.0,52.0,60.916666666666664,57.0,46.53649027952409,1.0,159.0,50.38690476190476,39.5,45.4914515356152,1.0,217.0,12.0,20.0,92.0,1.0,7.0,36.0
329,1,0,1,4,0,0,2,0.2273,0.59,0.0,2011-01-15 04:00:00,5,21.833333333333332,23.5,10.55304063607573,8.0,36.0,61.208333333333336,57.0,46.165090487403496,1.0,159.0,50.220238095238095,39.5,45.59564870446848,1.0,217.0,8.0,12.0,68.0,1.0,6.0,15.0
330,1,0,1,5,0,0,1,0.2273,0.59,0.0,2011-01-15 05:00:00,1,16.666666666666668,16.0,9.791152468768209,5.0,28.0,61.375,57.0,45.94496944597213,5.0,159.0,50.160714285714285,39.5,45.648399878449105,1.0,217.0,5.0,8.0,52.0,8.0,1.0,25.0
331,1,0,1,6,0,0,1,0.1667,0.63,0.1045,2011-01-15 06:00:00,3,12.333333333333334,10.0,10.05319186461026,1.0,28.0,61.083333333333336,57.0,46.31922942464352,1.0,159.0,50.017857142857146,39.5,45.76501726167608,1.0,217.0,1.0,5.0,36.0,17.0,5.0,16.0
332,1,0,1,7,0,0,1,0.2121,0.63,0.0,2011-01-15 07:00:00,10,8.166666666666666,6.5,6.968978882638836,1.0,20.0,60.5,57.0,46.981957684052446,1.0,159.0,49.94047619047619,39.5,45.833818853223356,1.0,217.0,3.0,1.0,27.0,70.0,16.0,16.0
333,1,0,1,8,0,0,1,0.1515,0.63,0.1343,2011-01-15 08:00:00,23,6.5,6.5,4.2308391602611675,1.0,12.0,58.0,52.5,48.03893348560926,1.0,159.0,49.904761904761905,39.5,45.86275256672747,1.0,217.0,10.0,3.0,28.0,158.0,54.0,7.0
334,1,0,1,9,0,0,1,0.1818,0.64,0.1343,2011-01-15 09:00:00,33,8.333333333333334,6.5,7.890923055426788,1.0,23.0,52.375,48.0,43.51093066065732,1.0,159.0,50.0,39.5,45.7896779938279,1.0,217.0,23.0,10.0,20.0,117.0,128.0,1.0
335,1,0,1,10,0,0,1,0.197,0.59,0.1642,2011-01-15 10:00:00,59,12.5,7.5,12.771061036577944,1.0,33.0,48.875,40.0,41.41446134740449,1.0,159.0,50.19047619047619,39.5,45.650973765735955,1.0,217.0,33.0,23.0,12.0,44.0,81.0,5.0
336,1,0,1,11,0,0,1,0.197,0.55,0.2239,2011-01-15 11:00:00,72,21.5,16.5,22.070342090688104,1.0,59.0,49.5,44.0,41.45086142703776,1.0,159.0,50.51190476190476,40.5,45.520803705589984,1.0,217.0,59.0,33.0,8.0,53.0,39.0,2.0
337,1,0,1,12,0,0,1,0.2273,0.48,0.2239,2011-01-15 12:00:00,89,33.333333333333336,28.0,27.29590933943519,3.0,72.0,50.291666666666664,44.0,41.7012972029145,1.0,159.0,50.92857142857143,41.5,45.3942901034356,1.0,217.0,72.0,59.0,5.0,61.0,35.0,9.0
338,1,0,1,13,0,0,1,0.2576,0.38,0.2985,2011-01-15 13:00:00,101,47.666666666666664,46.0,30.56577606845056,10.0,89.0,51.458333333333336,44.0,42.39973253265388,1.0,159.0,51.404761904761905,43.0,45.3714197010792,1.0,217.0,89.0,72.0,1.0,77.0,55.0,15.0
339,1,0,1,14,0,0,1,0.2879,0.39,0.2836,2011-01-15 14:00:00,118,62.833333333333336,65.5,30.71427464008656,23.0,101.0,52.458333333333336,44.0,43.30175131177346,1.0,159.0,51.916666666666664,44.0,45.44331425390588,1.0,217.0,101.0,89.0,3.0,64.0,49.0,20.0
340,1,0,1,15,0,0,2,0.3182,0.36,0.194,2011-01-15 15:00:00,129,78.66666666666667,80.5,30.559232102045097,33.0,118.0,54.708333333333336,44.0,45.28506728316287,1.0,159.0,52.5,44.5,45.65963638937113,1.0,217.0,118.0,101.0,10.0,68.0,44.0,61.0
341,1,0,1,16,0,0,2,0.3333,0.34,0.194,2011-01-15 16:00:00,128,94.66666666666667,95.0,26.763158757266734,59.0,129.0,57.25,44.0,47.710403568777956,1.0,159.0,52.904761904761905,44.5,46.035294725047834,1.0,217.0,129.0,118.0,23.0,90.0,49.0,62.0
342,1,0,1,17,0,0,2,0.303,0.36,0.2836,2011-01-15 17:00:00,83,106.16666666666667,109.5,22.92087840085241,72.0,129.0,58.833333333333336,44.0,49.443570529105955,1.0,159.0,53.29761904761905,44.5,46.39359850583996,1.0,217.0,128.0,129.0,33.0,159.0,68.0,98.0
343,1,0,1,18,0,0,2,0.2879,0.45,0.2537,2011-01-15 18:00:00,84,108.0,109.5,19.879637823662577,83.0,129.0,55.666666666666664,44.0,44.981799862173006,1.0,139.0,53.208333333333336,44.5,46.3214302477763,1.0,217.0,83.0,128.0,59.0,139.0,139.0,102.0
344,1,0,1,19,0,0,2,0.303,0.39,0.2537,2011-01-15 19:00:00,74,107.16666666666667,109.5,20.913313144183117,83.0,129.0,53.375,44.0,41.843198501901995,1.0,129.0,53.101190476190474,44.5,46.22862216804996,1.0,217.0,84.0,83.0,72.0,92.0,137.0,95.0
345,1,0,1,20,0,0,2,0.303,0.39,0.2537,2011-01-15 20:00:00,41,102.66666666666667,101.0,25.00933159176116,74.0,129.0,52.625,44.0,41.27828411078206,1.0,129.0,52.976190476190474,44.5,46.14296351998449,1.0,217.0,74.0,84.0,89.0,68.0,83.0,74.0
346,1,0,1,21,0,0,2,0.303,0.39,0.2239,2011-01-15 21:00:00,57,89.83333333333333,83.5,33.784118556899834,41.0,129.0,51.5,38.5,41.20890574916405,1.0,129.0,52.779761904761905,44.0,46.12316570135047,1.0,217.0,41.0,74.0,101.0,52.0,56.0,76.0
347,1,0,1,22,0,0,2,0.3182,0.42,0.1045,2011-01-15 22:00:00,26,77.83333333333333,78.5,29.62037586977358,41.0,128.0,51.708333333333336,38.5,41.22417944622429,1.0,129.0,52.666666666666664,44.0,46.08916984331906,1.0,217.0,57.0,41.0,118.0,36.0,57.0,69.0
348,1,0,1,23,0,0,1,0.2879,0.45,0.2836,2011-01-15 23:00:00,44,60.833333333333336,65.5,23.760611664405157,26.0,84.0,51.291666666666664,37.0,41.43982454078471,1.0,129.0,52.410714285714285,43.0,46.11731075835356,1.0,217.0,26.0,57.0,129.0,27.0,33.0,55.0
349,1,0,1,0,0,0,1,0.303,0.56,0.0,2011-01-16 00:00:00,39,54.333333333333336,50.5,21.731697279933446,26.0,84.0,52.0,42.5,41.15083601031496,1.0,129.0,52.345238095238095,43.0,46.121421120456816,1.0,217.0,44.0,26.0,128.0,28.0,20.0,30.0
350,1,0,1,1,0,0,1,0.2727,0.56,0.1343,2011-01-16 01:00:00,23,46.833333333333336,42.5,16.606223732886033,26.0,74.0,52.458333333333336,42.5,40.932584199820205,1.0,129.0,52.398809523809526,43.0,46.10053318835836,1.0,217.0,39.0,44.0,83.0,20.0,7.0,28.0
